GRD_ID,CLASS,POP,POP_DENS,LOG_POP_DENS,DEM_MEAN,DEM_MAX,LCZ_CL,LU_1_A,LU_2_A,LU_3_A,LU_4_A,VIIRS_MEAN,VIIRS_MAX,SEN2_AUT_MEAN_R,SEN2_AUT_MEAN_G,SEN2_AUT_MEAN_B,SEN2_AUT_MED_R,SEN2_AUT_MED_G,SEN2_AUT_MED_B,SEN2_AUT_STD_R,SEN2_AUT_STD_G,SEN2_AUT_STD_B,SEN2_AUT_MAX_R,SEN2_AUT_MAX_G,SEN2_AUT_MAX_B,SEN2_AUT_MIN_R,SEN2_AUT_MIN_G,SEN2_AUT_MIN_B,SEN2_SPR_MEAN_R,SEN2_SPR_MEAN_G,SEN2_SPR_MEAN_B,SEN2_SPR_MED_R,SEN2_SPR_MED_G,SEN2_SPR_MED_B,SEN2_SPR_STD_R,SEN2_SPR_STD_G,SEN2_SPR_STD_B,SEN2_SPR_MAX_R,SEN2_SPR_MAX_G,SEN2_SPR_MAX_B,SEN2_SPR_MIN_R,SEN2_SPR_MIN_G,SEN2_SPR_MIN_B,SEN2_SUM_MEAN_R,SEN2_SUM_MEAN_G,SEN2_SUM_MEAN_B,SEN2_SUM_MED_R,SEN2_SUM_MED_G,SEN2_SUM_MED_B,SEN2_SUM_STD_R,SEN2_SUM_STD_G,SEN2_SUM_STD_B,SEN2_SUM_MAX_R,SEN2_SUM_MAX_G,SEN2_SUM_MAX_B,SEN2_SUM_MIN_R,SEN2_SUM_MIN_G,SEN2_SUM_MIN_B,SEN2_WIN_MEAN_R,SEN2_WIN_MEAN_G,SEN2_WIN_MEAN_B,SEN2_WIN_MED_R,SEN2_WIN_MED_G,SEN2_WIN_MED_B,SEN2_WIN_STD_R,SEN2_WIN_STD_G,SEN2_WIN_STD_B,SEN2_WIN_MAX_R,SEN2_WIN_MAX_G,SEN2_WIN_MAX_B,SEN2_WIN_MIN_R,SEN2_WIN_MIN_G,SEN2_WIN_MIN_B,aerialway,aeroway,amenity,barrier,boundary,building,craft,emergency,geological,healthcare,highway,historic,landuse,leisure,man_made,military,natural,office,place,power,public Transport,railway,route,shop,sport,telecom,tourism,water,waterway,addr:housenumber,restrictions,other,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts_argmin,streets_per_node_counts_min,streets_per_node_counts_argmax,streets_per_node_counts_max,streets_per_node_proportion_argmin,streets_per_node_proportion_min,streets_per_node_proportion_argmax,streets_per_node_proportion_max,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion
1kmN3494E4885,8,246,0.000246,-8.310179022031912,25.406307220458984,45.089664459228516,14,0.0,0.0,13.368276596069336,59.500755310058594,0.8268606662750244,3.051811933517456,3.312341972187105,3.065739570164349,2.0583912768647283,4.0,4.0,2.0,1.7800675108635668,1.6852830447808635,1.4690186757350705,14,15,43,0,0,0,3.8423672566371683,3.2601137800252844,3.1870259165613146,5.0,4.0,4.0,2.0444747369007694,1.7709756429404928,1.8187096026571583,14,15,16,0,0,0,3.340312895069532,3.1892383059418457,2.237199747155499,4.0,4.0,2.0,1.8009617891744218,1.739828991363821,1.5136318616799562,14,15,17,0,0,0,4.464838811630847,3.484671302149178,3.240123261694058,6.0,4.0,4.0,2.3556350598794165,1.8888819492969837,1.8564402840980994,14,13,14,0,0,0,0.0,6.0,1.0,12.0,1.0,164.0,0.0,1.0,0.0,0.0,47.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,108.0,0.0,0.0,149.0,388.0,5.2080536912751665,97.0,2.6174496644295298,5.0,2.0,4.0,53.0,5.0,0.013422818791946308,4.0,0.3557046979865772,87067.91299999987,224.4018376288657,43803.34100000003,224.63251794871812,195.0,149.0,97.0,87067.91299999987,43803.34100000003,1.7209392849395235,0.0
1kmN3494E4889,8,140,0.00014,-8.87386813535497,25.584306716918945,37.540706634521484,14,0.0,0.0,8.363248825073242,81.82469177246094,0.2594253718852997,0.851656973361969,3.4647358541163853,2.9922231161169215,2.5841601859300973,4.0,3.0,3.0,1.7825078551155573,1.6056217555989256,1.5377468976186737,9,8,8,0,0,0,3.4954858317690176,3.184857423795477,2.724769822114955,4.0,4.0,3.0,1.7701709360903102,1.6008097432413944,1.4724175473195147,6,6,7,0,0,0,3.6910699919549477,3.3627424689371592,3.372307142218647,4.0,4.0,4.0,1.8859579030664388,1.7563174624671152,2.040493369176681,7,7,8,0,0,0,4.138553678376687,3.134888710109949,2.6124072584249576,5.0,4.0,3.0,2.054918680583981,1.5703022051516313,1.3646561444067895,8,7,8,0,0,0,0.0,0.0,2.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,52.0,1.0,43.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,59.0,0.0,0.0,166.0,414.0,4.987951807228916,104.0,2.4819277108433737,5.0,0.0,4.0,66.0,5.0,0.0,4.0,0.3975903614457832,131165.91500000007,316.8258816425122,65638.64799999997,315.57042307692296,208.0,166.0,104.0,131165.91500000007,65638.64799999997,1.40117819649626,0.014492753623188406
1kmN3496E4885,8,166,0.000166,-8.703522769607732,23.380937576293945,32.540191650390625,14,2.66909122467041,0.0,69.17219543457031,65.43242645263672,0.5992504954338074,2.297922134399414,3.2600830135484378,2.867491581173154,2.205889263058971,4.0,3.0,2.0,1.7519277571627496,1.5873007006858397,1.3670695271751114,9,9,9,0,0,0,3.6937113321325086,3.0842665831310203,2.995457749236432,5.0,4.0,4.0,1.9964944024393725,1.6892534883774029,1.734326713586594,9,9,9,0,0,0,3.2195943300180123,2.987547967734357,2.1867804839846503,4.0,4.0,2.0,1.7230581077229596,1.631946231460583,1.3433712425756212,9,9,9,0,0,0,4.199780718928655,3.1211527919179263,2.8698410212232752,5.0,4.0,3.0,2.256990418057035,1.680893645732996,1.6271560821736812,10,8,8,0,0,0,0.0,0.0,6.0,35.0,0.0,221.0,0.0,3.0,0.0,0.0,56.0,2.0,53.0,3.0,0.0,0.0,6.0,0.0,2.0,23.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,118.0,152.0,0.0,0.0,429.0,1173.0,5.468531468531468,303.0,2.7365967365967365,5.0,1.0,4.0,175.0,5.0,0.002331002331002331,4.0,0.4079254079254079,154900.2530000004,132.05477664109156,77491.09300000008,132.01208347529823,587.0,429.0,303.0,154900.2530000004,77491.09300000008,1.4130793402246766,0.005115089514066497
1kmN3497E4879,8,156,0.000156,-8.765654550714737,69.73809814453125,108.13402557373047,14,72.42095947265625,0.0,46.47679901123047,163.49563598632812,3.3483359813690186,8.224804878234863,3.607565196961391,3.1939854334716893,2.9262275824261885,4.0,4.0,3.0,2.058174017995693,1.9247024312256193,2.0647841466214336,14,14,15,0,0,0,3.919100947607487,3.3372229618607565,3.205654319053959,5.0,4.0,4.0,2.1820473565828036,1.942067969857887,2.0056688350209955,14,14,16,0,0,0,3.621975095935469,3.36729579450231,3.096718615396664,4.0,4.0,3.0,2.066940547950872,2.0065165729299546,2.194503855022069,14,14,15,0,0,0,4.251781658704675,3.114261101104237,2.862166183726212,5.0,4.0,3.0,2.328855213202776,1.7683686428735261,1.7759942485225984,14,13,14,0,0,0,0.0,0.0,2.0,15.0,1.0,119.0,0.0,0.0,0.0,0.0,122.0,0.0,21.0,0.0,1.0,0.0,14.0,2.0,0.0,99.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,95.0,0.0,0.0,350.0,1023.0,5.845714285714287,254.0,3.045714285714286,5.0,0.0,4.0,157.0,5.0,0.0,4.0,0.44857142857142857,92036.618,89.96736852394919,48669.045,91.31152908067541,533.0,350.0,254.0,92036.618,48669.045,1.3549176883356882,0.001955034213098729
1kmN3497E4883,8,178,0.000178,-8.633727007672189,23.062835693359375,31.75116729736328,14,0.0,0.0,0.9059514999389648,8.696769714355469,0.5547263026237488,1.3965818881988525,3.2348656903438013,2.8043699584932256,2.19038295872817,4.0,3.0,2.0,1.7367837269964543,1.5561467216612805,1.3555771458439354,9,9,10,0,0,0,3.4073929046910485,2.8020988331114416,2.5519617824418512,4.0,3.0,3.0,1.8509911476034449,1.555280560943742,1.4594466759686944,9,10,11,0,0,0,3.2405043464640926,2.9693789646800846,2.3344036338006107,4.0,4.0,3.0,1.7448314005027812,1.645233117208876,1.5091050696812742,10,12,13,0,0,0,3.9969457279348424,2.7668572323596208,2.4220377476701387,5.0,3.0,3.0,2.126821007964906,1.5375564128914438,1.4097941917439842,9,7,7,0,0,0,0.0,0.0,4.0,0.0,1.0,138.0,0.0,11.0,0.0,0.0,45.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,78.0,127.0,0.0,0.0,326.0,732.0,4.490797546012269,181.0,2.2453987730061344,2.0,9.0,4.0,106.0,2.0,0.027607361963190184,4.0,0.32515337423312884,154211.07000000012,210.67086065573787,77105.53499999996,210.6708606557376,366.0,326.0,181.0,154211.07000000012,77105.53499999996,1.6238657392937557,0.0
1kmN3497E4884,8,163,0.000163,-8.721760357157512,22.78171730041504,31.684890747070312,14,0.0,2.878323793411255,74.5481948852539,44.17770767211914,0.6197116374969482,1.2853440046310425,3.1983710548985824,2.7620017229227036,2.0693867961469183,4.0,3.0,2.0,1.717419064082647,1.5429660536682275,1.2767468381521851,13,12,12,0,0,0,3.4946354452188895,2.938757929360169,2.679144803821756,4.0,4.0,3.0,1.909575446884504,1.6314444002104769,1.5379007496382653,13,12,13,0,0,0,3.231263215600282,3.04722374500744,2.38851906962174,4.0,4.0,3.0,1.7441056708654856,1.666081074809788,1.5061821306945584,13,12,13,0,0,0,4.01942203774767,2.9377398386717832,2.5394314355078706,5.0,4.0,3.0,2.1473480655981203,1.6177877817857145,1.4656212870606333,13,11,11,0,0,0,0.0,0.0,0.0,23.0,3.0,130.0,0.0,10.0,0.0,0.0,32.0,0.0,26.0,0.0,2.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.0,76.0,0.0,0.0,228.0,496.0,4.350877192982456,124.0,2.175438596491228,5.0,0.0,1.0,88.0,5.0,0.0,1.0,0.3859649122807017,144691.85800000012,291.7174556451615,72345.92900000008,291.71745564516164,248.0,228.0,124.0,144691.85800000012,72345.92900000008,1.5776112620512008,0.0
1kmN3497E4888,8,163,0.000163,-8.721760357157512,23.548913955688477,35.63153076171875,14,3.322136878967285,0.0,0.0,5.353424549102783,0.23501065373420715,0.4802548885345459,3.2947764116218967,2.898269245829744,2.307463387892552,4.0,4.0,2.0,1.7797175605254867,1.6160283521408534,1.4881182568482028,11,11,11,0,0,0,3.5188346777351396,3.085597932492756,2.704283812358055,4.0,4.0,3.0,1.912563625335736,1.6625735447626044,1.5314945063354122,11,11,12,0,0,0,3.385386482888245,3.1241287493147465,2.730754170256089,4.0,4.0,3.0,1.842164865867974,1.730405464758879,1.7964892285313985,10,10,10,0,0,0,3.9904456104628396,2.966324692614927,2.514762314981596,5.0,4.0,3.0,2.124720236788165,1.623249121333111,1.4128136991986149,15,15,17,0,0,0,0.0,0.0,1.0,0.0,5.0,53.0,0.0,0.0,0.0,0.0,37.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,42.0,0.0,0.0,203.0,410.0,4.039408866995074,92.0,2.019704433497537,2.0,8.0,1.0,86.0,2.0,0.039408866995073885,1.0,0.4236453201970443,198356.0099999996,483.7951463414624,99178.00500000003,483.79514634146364,205.0,203.0,92.0,198356.0099999996,99178.00500000003,1.9322337597971435,0.00975609756097561
1kmN3498E4877,8,200,0.0002,-8.517193191416238,97.0624771118164,137.47872924804688,14,0.0,0.0,98.28111267089844,23.427350997924805,1.2453794479370117,5.045459747314453,3.215991855274493,2.8078941185684076,2.069700054820268,4.0,3.0,2.0,1.7204207729294263,1.5693378313735418,1.3025384396078146,8,7,8,0,0,0,3.8270028976427284,3.3235962095700526,3.327198684313572,5.0,4.0,4.0,2.0546387523375764,1.8209220047699146,1.9104586597108668,7,6,7,0,0,0,3.2324379356253425,2.996867413266505,2.273944709844154,4.0,4.0,2.0,1.7352383396728508,1.6668647186181336,1.4696059579437837,8,8,8,0,0,0,4.016994283029211,3.0635915106899523,2.7628631842744147,5.0,4.0,3.0,2.1386162345285276,1.651583597857718,1.5676947994611115,8,7,9,0,0,0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,40.0,0.0,38.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,279.0,460.0,3.2974910394265238,115.0,1.6487455197132617,5.0,0.0,0.0,134.0,5.0,0.0,0.0,0.4802867383512545,73817.08200000008,160.47191739130454,36908.54100000002,160.47191739130443,230.0,279.0,115.0,73817.08200000008,36908.54100000002,1.7986475523889365,0.008695652173913044
1kmN3498E4881,8,167,0.000167,-8.697516745547519,54.93001937866211,93.51296997070312,14,0.0,0.0,1.0171740055084229,98.91304779052734,0.6129468679428101,1.9056336879730225,3.1783884489986027,2.731097655643534,2.007918025151374,4.0,3.0,2.0,1.7440221796634319,1.5669235341376044,1.2691994660787174,13,12,12,0,0,0,3.769600993634529,3.221161310355535,3.2592765098587178,5.0,4.0,4.0,2.091416718364522,1.8333561577130777,1.9399063894835242,21,14,28,0,0,0,3.1886353050768514,2.943642291569632,2.1690731252911037,4.0,4.0,2.0,1.7454359987406234,1.6540842617262612,1.3756978365836041,11,11,12,0,0,0,4.102934326967862,3.04269523365937,2.803990063654712,5.0,4.0,3.0,2.380696399298473,1.9403165355554555,2.15934969306407,64,75,104,0,0,0,0.0,0.0,2.0,1.0,0.0,132.0,0.0,14.0,0.0,0.0,104.0,2.0,17.0,1.0,3.0,0.0,27.0,1.0,1.0,78.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,87.0,0.0,0.0,287.0,866.0,6.034843205574912,217.0,3.0801393728223,5.0,1.0,4.0,138.0,5.0,0.003484320557491289,4.0,0.4808362369337979,92651.2300000001,106.98756351039272,47079.06399999999,106.51371945701356,442.0,287.0,217.0,92651.2300000001,47079.06399999999,1.4045490582245368,0.009237875288683604
1kmN3498E4882,8,171,0.000171,-8.673847001461613,23.627403259277344,76.90648651123047,14,0.0,0.0,0.0,80.2318115234375,0.6602128744125366,1.6289970874786377,3.2137990445610463,2.908215208708591,2.186545539979638,4.0,4.0,3.0,1.72269607790535,1.5973495017371298,1.3110388304410778,9,8,8,0,0,0,3.660036024747435,3.0788628710157413,2.8946667710862246,5.0,4.0,3.0,1.9843781858980987,1.6769756248583665,1.6328171508163183,9,8,8,0,0,0,3.2097266818075028,3.0438562142689327,2.3065236118725037,4.0,4.0,3.0,1.718964804442765,1.6487141421424576,1.392962705924465,9,8,8,0,0,0,4.015976192340825,2.9526979403242226,2.63090296812593,5.0,4.0,3.0,2.143032151086925,1.6138601443212004,1.4821739660042026,10,9,9,0,0,0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,7.0,0.0,0.0,82.0,1.0,16.0,1.0,1.0,0.0,16.0,1.0,1.0,78.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,11.0,71.0,53.0,0.0,0.0,261.0,610.0,4.674329501915709,157.0,2.4444444444444446,5.0,0.0,1.0,84.0,5.0,0.0,1.0,0.3218390804597701,108618.69200000017,178.06342950819703,55360.35600000006,173.5434357366773,319.0,261.0,157.0,108618.69200000017,55360.35600000006,1.2596345155812256,0.0
1kmN3499E4876,8,244,0.000244,-8.318342332671072,97.72198486328125,150.64007568359375,8,355.2376403808594,0.0,0.0,359.3612060546875,3.451563596725464,7.122823715209961,3.7705325260052787,3.36127930445583,2.947290793355069,4.0,4.0,3.0,2.313157624312096,2.1838102077621238,2.2928916577254075,10,10,11,0,0,0,4.314857941313461,3.8311597578015837,3.928893029032759,5.0,4.0,4.0,2.6008450519931,2.4314507045350418,2.643826842030457,12,12,13,0,0,0,3.8336438441235834,3.6365471200124206,3.1995808104331624,4.0,4.0,3.0,2.3928440054140574,2.354545390176817,2.49632360852572,11,11,12,0,0,0,4.347927340475081,3.254929358795218,3.0164570718832477,5.0,4.0,3.0,2.4838336115828645,1.9274371914882626,1.9577613784692136,13,11,13,0,0,0,0.0,0.0,13.0,8.0,0.0,165.0,0.0,0.0,0.0,0.0,136.0,0.0,37.0,4.0,1.0,0.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,7.0,126.0,0.0,0.0,254.0,634.0,4.9921259842519685,176.0,2.6692913385826773,5.0,0.0,4.0,97.0,5.0,0.0,4.0,0.3818897637795276,79324.67600000037,125.11778548895956,43639.848000000056,127.9760938416424,341.0,254.0,176.0,79324.67600000037,43639.848000000056,1.6273686894099688,0.01577287066246057
1kmN3499E4880,8,224,0.000224,-8.403864506109235,63.35140609741211,92.145263671875,14,0.0,0.0,69.60173797607422,136.05532836914062,1.1513060331344604,2.4937002658843994,3.360873991698645,2.9802647035789804,2.38045265878299,4.0,3.0,2.0,1.854211290613842,1.7397209772407671,1.6718348586129879,8,8,9,0,0,0,3.871250685253348,3.344976114026157,3.465815647270734,5.0,4.0,4.0,2.0905257892546847,1.8669290535473777,1.9977928248941388,8,8,9,0,0,0,3.3663560184822616,3.192497454773279,2.566136737410917,4.0,4.0,3.0,1.857820947297421,1.833735117848665,1.7875317060750853,9,9,10,0,0,0,4.195786670843449,3.1152008771242854,2.937661524003446,5.0,4.0,4.0,2.2641473730818733,1.7126017912609903,1.7140379563579546,10,8,10,0,0,0,0.0,0.0,24.0,36.0,0.0,124.0,0.0,25.0,0.0,0.0,186.0,0.0,42.0,8.0,1.0,0.0,33.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,10.0,132.0,0.0,0.0,874.0,3146.0,7.19908466819222,737.0,3.59954233409611,7.0,4.0,4.0,400.0,7.0,0.004576659038901603,4.0,0.4576659038901602,162994.84800000006,51.8101869040051,81497.4240000001,51.81018690400514,1573.0,874.0,737.0,162994.84800000006,81497.4240000001,1.1366808737587453,0.016528925619834708
1kmN3502E4888,8,164,0.000164,-8.715644130140076,23.70228385925293,32.73760223388672,14,0.0,0.0,0.0,121.84771728515625,2.3596527576446533,4.92268705368042,3.4139538558786344,3.0214917825537295,2.441766750948167,4.0,4.0,3.0,1.8361341804430653,1.6535922814420538,1.4934296180191,12,12,12,0,0,0,4.01667193426043,3.428492414664981,3.2944848293299622,5.0,4.0,4.0,2.1142965401057356,1.8418698766426336,1.8638777801542292,11,11,12,0,0,0,3.44871997471555,3.2512642225031607,2.7404393173198485,4.0,4.0,3.0,1.861316892397598,1.7855336773617692,1.7791802141175856,12,12,13,0,0,0,4.190739570164349,3.1159134007585334,2.8175568900126424,5.0,4.0,3.0,2.2167538616464544,1.6652770106531225,1.5853244786212501,13,12,12,0,0,0,0.0,0.0,2.0,1.0,1.0,109.0,0.0,0.0,0.0,0.0,87.0,0.0,18.0,3.0,2.0,0.0,1.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,76.0,0.0,0.0,183.0,327.0,3.5737704918032787,92.0,2.065573770491804,5.0,0.0,1.0,68.0,5.0,0.0,1.0,0.371584699453552,100535.31399999984,307.447443425076,54493.68500000001,288.3263756613757,189.0,183.0,92.0,100535.31399999984,54493.68500000001,1.1340646516964965,0.0
1kmN3503E4887,8,186,0.000186,-8.589763884251074,22.967988967895508,32.507301330566406,14,0.0,0.0,0.0,0.0,1.6334294080734253,4.9649529457092285,3.4010745891276866,3.059260429835651,2.634323640960809,4.0,4.0,3.0,1.807418721727236,1.63377250587406,1.4998327395781117,7,6,6,0,0,0,3.9244627054361567,3.1739886219974713,2.7608249051833123,5.0,4.0,3.0,2.037298118607878,1.6510272693442494,1.5214702624372485,7,6,6,0,0,0,3.5542825537294562,3.329329962073325,3.238621997471555,4.0,4.0,4.0,1.9074821878334005,1.818080476231173,1.9445002016212904,7,6,7,0,0,0,4.048672566371682,3.1114886219974713,2.524257269279393,5.0,4.0,3.0,2.115165905868505,1.6256305193744411,1.3668388713320232,8,6,7,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22.0,0.0,0.0,116.0,158.0,2.7241379310344827,30.0,1.362068965517241,5.0,1.0,1.0,64.0,5.0,0.008620689655172414,1.0,0.5517241379310345,54953.31999999997,347.80582278480995,27476.659999999996,347.80582278481,79.0,116.0,30.0,54953.31999999997,27476.659999999996,1.4136343403544542,0.012658227848101266
1kmN3503E4888,8,172,0.000172,-8.668016081150821,24.385543823242188,32.648502349853516,14,0.0,0.0,0.0,38.69557571411133,2.864762783050537,4.9649529457092285,3.638485863095238,3.2476748511904763,2.6570870535714284,4.0,4.0,3.0,1.6976599613274137,1.562721468568814,1.4438485577096536,12,13,14,0,0,0,4.2101934523809526,3.4674479166666665,2.9617745535714284,5.0,4.0,3.0,1.9018651461144,1.5983566352035552,1.5291466768406996,12,12,13,0,0,0,3.8276599702380953,3.447172619047619,3.3683035714285716,4.0,4.0,4.0,1.7939230131856005,1.6651405042140115,1.8981095176985232,13,13,14,0,0,0,4.334077380952381,3.2375372023809526,2.7096354166666665,5.0,4.0,3.0,1.9570346357284432,1.4988006733510004,1.3259473313115897,13,12,13,0,0,0,0.0,0.0,3.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,66.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,34.0,41.0,0.0,0.0,215.0,455.0,4.232558139534883,112.0,2.2790697674418605,6.0,1.0,4.0,78.0,6.0,0.004651162790697674,4.0,0.3627906976744186,86458.634,190.01897582417584,44207.69500000002,180.4395714285715,245.0,215.0,112.0,86458.634,44207.69500000002,1.1529890431955647,0.0043956043956043965
1kmN3513E4877,8,144,0.000144,-8.845697258388274,11.76653003692627,40.14180374145508,17,112.71491241455078,0.0,10.588741302490234,92.38374328613281,3.106208086013794,8.082159042358398,3.3639186461729547,2.71759043626766,2.07886974072349,4.0,3.0,2.0,1.9684664646720598,1.8412503684604724,2.0159638533440587,10,9,12,0,0,0,3.462816332867567,2.9168607359105727,2.369042074212079,4.0,3.0,2.0,2.034645753667201,1.9406653763056394,2.1793083125740003,9,9,11,0,0,0,3.344045955596957,2.729389846297159,2.1566526936811052,4.0,3.0,2.0,1.9375674700613055,1.825330509960867,2.02441768197828,10,10,12,0,0,0,4.070563577084304,2.734668529731408,2.1022356776897997,5.0,3.0,2.0,2.2668037274953883,1.7052003401865965,1.7317898466637034,12,11,13,0,0,0,0.0,0.0,39.0,20.0,0.0,84.0,0.0,0.0,0.0,0.0,157.0,0.0,11.0,7.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,3.0,82.0,0.0,0.0,358.0,985.0,5.5027932960893855,261.0,2.76536312849162,7.0,0.0,3.0,119.0,7.0,0.0,3.0,0.3324022346368715,78806.72599999997,80.0068284263959,39518.06900000003,79.83448282828289,495.0,358.0,261.0,78806.72599999997,39518.06900000003,1.2822966339766797,0.02233502538071066
1kmN3494E4879,9,402,0.000402,-7.819058469345253,58.50920867919922,123.66663360595703,14,1.6059486865997314,0.0,33.60698699951172,19.623682022094727,0.8668104410171509,1.7179361581802368,3.473333855431122,3.1394001096405355,2.6424152243715247,4.0,4.0,3.0,1.9829560030337146,1.924608227718373,1.9744484943396454,15,15,16,0,0,0,3.8884799122875715,3.4452972041663403,3.3932179497219828,5.0,4.0,4.0,2.1496082615706205,1.9925470047714513,2.075153359918712,15,15,16,0,0,0,3.463779465893962,3.1738585637089827,2.7620017229227036,4.0,4.0,3.0,1.96223843345939,1.866816917326568,1.9374614855690533,15,15,17,0,0,0,4.227504111520088,3.1581956300415066,2.9061790273318193,5.0,4.0,3.0,2.31594967132339,1.7881022023490691,1.7927203427112568,15,14,16,0,0,0,0.0,0.0,2.0,2.0,1.0,267.0,0.0,0.0,0.0,0.0,72.0,1.0,10.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,30.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,213.0,0.0,0.0,280.0,596.0,4.257142857142857,156.0,2.128571428571429,5.0,0.0,4.0,94.0,5.0,0.0,4.0,0.3357142857142857,75576.96200000015,126.80698322147677,37788.48099999995,126.80698322147634,298.0,280.0,156.0,75576.96200000015,37788.48099999995,1.543469228624187,0.010067114093959731
1kmN3495E4879,9,414,0.000414,-7.789644584138959,54.074893951416016,123.2406005859375,6,16.925323486328125,0.0,263.8404541015625,15.580272674560547,1.5956029891967773,3.522679328918457,3.2421207886974073,2.6389535786368574,2.044791181493557,4.0,3.0,2.0,1.8021581634139925,1.562290770819603,1.4276299484461017,17,16,19,0,0,0,3.5648967551622417,2.9761682968483156,2.8481602235677688,4.0,3.0,3.0,2.0046570200664164,1.746771228352205,1.8295009003198015,16,15,17,0,0,0,3.2489520260829066,2.7705325260052787,2.1538580965688556,4.0,3.0,2.0,1.8071218553601989,1.6354084961085078,1.5185305034705567,14,14,15,0,0,0,4.05922993324018,2.8344977487967706,2.470268591833566,5.0,3.0,3.0,2.225171931048151,1.636012520228169,1.6231975988335163,13,12,15,0,0,0,0.0,0.0,3.0,5.0,1.0,379.0,0.0,0.0,0.0,0.0,93.0,1.0,18.0,3.0,2.0,0.0,9.0,0.0,3.0,0.0,0.0,30.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,389.0,0.0,0.0,417.0,1062.0,5.093525179856115,265.0,2.5419664268585134,7.0,1.0,4.0,191.0,7.0,0.002398081534772182,4.0,0.4580335731414868,152941.9140000001,144.01310169491538,76470.95700000011,144.01310169491546,531.0,417.0,265.0,152941.9140000001,76470.95700000011,1.4747346773745709,0.005649717514124294
1kmN3495E4885,9,347,0.000347,-7.966185778017415,23.835899353027344,34.4268913269043,14,0.0,0.0,17.21419334411621,12.190900802612305,0.7447903156280518,2.12434458732605,3.330487900383742,2.888166653614222,2.4160075182081604,4.0,4.0,3.0,1.805121911546127,1.602143944530607,1.4686578080574129,8,7,8,0,0,0,3.5134309656198606,2.9660114339415773,2.7565196961390868,4.0,4.0,3.0,1.9101918344348214,1.6359299063516217,1.6114949418570017,7,6,7,0,0,0,3.326180593625186,3.098989740778448,2.659017934059049,4.0,4.0,3.0,1.803930972450891,1.7035542343409744,1.6350228490403742,7,7,8,0,0,0,4.165635523533558,3.0770616336439813,2.730362596914402,5.0,4.0,3.0,2.2385476743115738,1.664473828726935,1.5665126285562248,9,7,8,0,0,0,0.0,0.0,1.0,2.0,3.0,538.0,0.0,0.0,0.0,0.0,96.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,453.0,0.0,0.0,738.0,2179.0,5.905149051490515,547.0,2.9783197831978323,5.0,1.0,4.0,448.0,5.0,0.0013550135501355016,4.0,0.6070460704607046,173865.031000001,79.79120284534238,87494.4869999998,79.61281801637834,1099.0,738.0,547.0,173865.031000001,87494.4869999998,1.5452648030497933,0.0009178522257916477
